설립구분명,시설명,전화번호,소재지지번주소,소재지도로명주소,소재지우편번호,WGS84위도,WGS84경도
공립,호성초등학교,031-452-5204,경기도 안양시 동안구 호계동 792-4번지,경기도 안양시 동안구 호성로 43-2,14127,37.3654660734,126.9633691152
공립,상갈초등학교,031-274-1745,경기도 용인시 기흥구 상갈동 462번지,경기도 용인시 기흥구 금화로58번길 17,17072,37.2641868813,127.1110411533
공립,서원초등학교,031-266-2292,경기도 용인시 수지구 상현동 826번지,경기도 용인시 수지구 상현로 45,16938,37.3037637920,127.0784863313
공립,솔개초등학교,"031-8014-9368,9",경기도 용인시 수지구 상현동 841번지,경기도 용인시 수지구 상현로 79,16937,37.3058035692,127.0817699462
공립,서종초등학교정배분교장,031-773-6012,경기도 양평군 서종면 정배리 330번지,경기도 양평군 서종면 명덕길 10,12501,37.6030244814,127.4232908965
공립,양동초등학교,031-773-1007,경기도 양평군 양동면 석곡리 190번지,경기도 양평군 양동면 양동로 1671,12536,37.4306969282,127.7498537291
공립,양평단월초등학교,031-773-0224,경기도 양평군 단월면 보룡리 346-1번지,경기도 양평군 단월면 보룡길 65,12529,37.5396116668,127.6728595861
공립,청운초등학교,031-773-9009,경기도 양평군 청운면 용두리 510-2번지,경기도 양평군 청운면 용두로156번길 30,12530,37.5545613459,127.7137541761
공립,능북초등학교,031-884-6237,경기도 여주시 세종대왕면 백석리 442-4번지,경기도 여주시 세종대왕면 백석1길 8-16,12642,37.3336474636,127.5924076184
공립,문장초등학교,031-883-0404,경기도 여주시 흥천면 문장리 373-1번지,경기도 여주시 흥천면 문바실길 20,12605,37.3610761490,127.5123315491
공립,상품초등학교,031-883-0077,경기도 여주시 산북면 상품리 12-1번지,경기도 여주시 산북면 금품1로 15,12603,37.4053310021,127.4450179413
공립,연라초등학교,031-884-3066,경기도 여주시 월송동 313-42번지,경기도 여주시 여주남로 116,12645,37.2774382403,127.6112330106
공립,이포초등학교하호분교장,031-886-9416,경기도 여주시 금사면 하호리 188-3번지,경기도 여주시 금사면 금품1로 695,12602,37.4058575664,127.5012655540
공립,죽전초등학교,031-260-4703,경기도 용인시 수지구 죽전동 513-1번지,경기도 용인시 수지구 용구대로2772번길 15,16866,37.3337721846,127.1103891617
공립,풍덕초등학교,031-261-0052,경기도 용인시 수지구 풍덕천동 664-1번지,경기도 용인시 수지구 수지로 367,16830,37.3300707047,127.0952373595
공립,경의초등학교,031-871-6253,경기도 의정부시 의정부동 366번지,경기도 의정부시 경의로 135,11698,37.7343596189,127.0514525810
공립,송양초등학교,031-851-8882,경기도 의정부시 낙양동 753번지,경기도 의정부시 송양로 49,11812,37.7531691988,127.1121282016
공립,의순초등학교,031-852-8021,경기도 의정부시 금오동 469-3번지,경기도 의정부시 부용로 77,11752,37.7510796870,127.0660405373
공립,회룡초등학교,031-878-6124,경기도 의정부시 호원동 274-27번지,경기도 의정부시 안말로 57,11642,37.7155428190,127.0451441586
공립,도암초등학교,031-632-7016,경기도 이천시 신둔면 도암리 358번지,경기도 이천시 신둔면 증신로 550,17300,37.3186973042,127.4422256877
공립,부발초등학교,031-632-5009,경기도 이천시 부발읍 무촌리 195-5번지,경기도 이천시 부발읍 무촌로 155,17324,37.2866481863,127.4887298439
공립,신둔초등학교,031-632-7006,경기도 이천시 신둔면 수광리 262-1번지,경기도 이천시 신둔면 경충대로3150번길 82-3,17303,37.3102891098,127.4035245845
공립,율면초등학교,031-643-8176,경기도 이천시 율면 고당리 545번지,경기도 이천시 율면 고당로 48,17423,37.0876989350,127.5425097566
공립,이천매곡초등학교,031-694-1301,경기도 이천시 호법면 매곡리 188-1번지,경기도 이천시 호법면 이섭대천로96번길 8,17396,37.2146422308,127.3940889271
공립,장천초등학교,031-641-6023,경기도 이천시 설성면 장천리 360-1번지,경기도 이천시 설성면 설성로 165-25,17411,37.1457549500,127.5283314665
공립,백암초등학교수정분교장,031-332-4251,경기도 용인시 처인구 백암면 가창리 514-3번지,경기도 용인시 처인구 백암면 청강가창로105번길 55-12,17171,37.1861948829,127.3604530910
공립,범계초등학교,031-383-7234,경기도 안양시 동안구 호계동 1052-1번지,경기도 안양시 동안구 동안로 90,14075,37.3875237784,126.9537568263
공립,삼성초등학교,070-7114-6004,경기도 안양시 만안구 석수동 167-4번지,경기도 안양시 만안구 경수대로 1240,13913,37.4195834152,126.9119807129
공립,연풍초등학교,031-952-4272,경기도 파주시 파주읍 연풍리 427번지,경기도 파주시 파주읍 연풍초교길 25,10834,37.8310473117,126.8348664701
공립,웅담초등학교,031-958-1626,경기도 파주시 법원읍 웅담리 387-1번지,경기도 파주시 법원읍 수작골길 14,10806,37.9141592325,126.8956881281
공립,적암초등학교,031-958-4441,경기도 파주시 적성면 적암리 83-2번지,경기도 파주시 적성면 율곡로 3042,10804,37.9878588945,127.0039178846
공립,신월초등학교,"031-265-7015,7014",경기도 용인시 수지구 풍덕천동 1097번지,경기도 용인시 수지구 풍덕천로 86,16841,37.3205163197,127.0927040067
공립,왕산초등학교,031-333-8520,경기도 용인시 처인구 모현읍 왕산리 808-2번지,경기도 용인시 처인구 모현읍 백옥대로2366번길 7-8,17035,37.3352143841,127.2505645318
공립,용천초등학교,031-333-7004,경기도 용인시 처인구 이동읍 천리 242-2번지,경기도 용인시 처인구 이동읍 백옥대로 612,17128,37.1917409894,127.2082553285
공립,갈담초등학교,031-227-1546,경기도 화성시 효행구 봉담읍 유리 86번지,경기도 화성시 효행구 봉담읍 갈담초교길 24,18334,37.1751038483,126.9329519485
공립,기안초등학교,031-222-0046,경기도 화성시 효행구 기안동 226번지,경기도 화성시 효행구 기안길 18,18339,37.2251225073,126.9821413515
공립,동학초등학교,031-205-0235,경기도 화성시 병점구 반월동 165-2번지,경기도 화성시 병점구 영통로27번길 46,18377,37.2330704035,127.0595125218
공립,봉담초등학교,031-227-1381,경기도 화성시 효행구 봉담읍 상리 39-10번지,경기도 화성시 효행구 봉담읍 진등3길 15,18313,37.2227198478,126.9471475500
공립,서신초등학교,031-357-5083,경기도 화성시 만세구 서신면 매화리 333번지,경기도 화성시 만세구 서신면 매화3길 17,18555,37.1701169766,126.7078350497
공립,성호초등학교,031-374-2046,경기도 오산시 오산동 862-1번지,경기도 오산시 성호새싹길 8,18135,37.1501831643,127.0710070807
공립,교하초등학교,031-941-4706,경기도 파주시 교하동 337번지,경기도 파주시 동편길 13,10867,37.7537277360,126.7470607109
공립,능안초등학교,031-946-0892,경기도 파주시 조리읍 능안리 53-6번지,경기도 파주시 조리읍 능안로 145,10935,37.7403458973,126.7925838645
공립,마지초등학교,031-959-4102,경기도 파주시 적성면 마지리 60-4번지,경기도 파주시 적성면 칠중1길 39,10803,37.9520892661,126.9197243076
공립,봉일천초등학교,031-941-4120,경기도 파주시 조리읍 봉일천리 191-6번지,경기도 파주시 조리읍 통일로 333,10937,37.7449851028,126.8073293585
공립,서정리초등학교,031-664-0212,경기도 평택시 서정동 278번지,경기도 평택시 서두물로 21,17779,37.0583534209,127.0581626199
공립,소사벌초등학교,031-654-1192,경기도 평택시 비전동 879-3번지,경기도 평택시 동부공원로 59,17872,36.9952679787,127.1168878274
공립,죽백초등학교,031-651-5802,경기도 평택시 죽백동 36-2번지,경기도 평택시 죽백1길 41,17865,37.0136139014,127.1375127637
공립,청룡초등학교,031-356-4231,경기도 화성시 효행구 비봉면 청요리 571번지,경기도 화성시 효행구 비봉면 주석로 610,18293,37.2008437376,126.8886206490
공립,해운초등학교,031-357-3004,경기도 화성시 만세구 서신면 궁평리 162-4번지,경기도 화성시 만세구 서신면 궁평항로 1374-6,18556,37.1397217281,126.7037722342
공립,화성초등학교,031-377-5012,경기도 오산시 수청동 47-1번지,경기도 오산시 내삼미로 18,18114,37.1649655028,127.0682992048
공립,창신초등학교,031-681-3909,경기도 평택시 오성면 신리 59-1번지,경기도 평택시 오성면 창신뜰길 138,17927,37.0042994312,127.0067514311
공립,평택성동초등학교,031-658-3104,경기도 평택시 비전동 611-1번지,경기도 평택시 중앙로 89,17896,36.9953522208,127.0934332417
공립,가산초등학교,031-544-1818,경기도 포천시 가산면 마산리 406번지,경기도 포천시 가산면 가산로309번길 25,11164,37.8472258580,127.1862101825
공립,도평초등학교,031-535-8557,경기도 포천시 이동면 도평리 356-1번지,경기도 포천시 이동면 도리돌길 21,11110,38.0560352746,127.3805318814
공립,유암초등학교,031-535-7467,경기도 포천시 가산면 감암리 503-1번지,경기도 포천시 가산면 유교로88번길 8,11164,37.8682422559,127.1922378758
공립,정교초등학교,031-543-3602,경기도 포천시 가산면 정교리 549-2번지,경기도 포천시 가산면 정금로 77,11167,37.8159958434,127.1698909773
공립,청성초등학교,031-535-8010,경기도 포천시 군내면 직두리 740번지,경기도 포천시 군내면 솔밭길 12-1,11155,37.8746647098,127.2233663465
공립,동두천신천초등학교,031-858-8968,경기도 동두천시 지행동 685번지,경기도 동두천시 생연로9번길 20,11348,37.8941662190,127.0478005231
공립,시흥도원초등학교,07070971108,경기도 시흥시 신천동 438-1번지,경기도 시흥시 수인로3413번길 34,14946,37.4400676420,126.7779327675
공립,제암초등학교,031-354-4265,경기도 화성시 만세구 향남읍 발안리 299번지,경기도 화성시 만세구 향남읍 발안서로 21,18596,37.1311711447,126.9021510405
공립,옥산초등학교,070-7099-4373,경기도 부천시 원미구 중동 1080-2번지,경기도 부천시 원미구 길주로 327,14534,37.5031446080,126.7794640091
공립,성남정자초등학교,031-711-5197,경기도 성남시 분당구 정자동 6-2번지,경기도 성남시 분당구 분당수서로 442,13554,37.3745145834,127.1049152730
공립,용인이동초등학교,031-323-3217,경기도 용인시 처인구 이동읍 천리 1131번지,경기도 용인시 처인구 이동읍 백옥대로587번길 22,17129,37.1908729667,127.2035489938
공립,삼가초등학교,031-323-4305,경기도 용인시 처인구 삼가동 555번지,경기도 용인시 처인구 중부대로1158번길 45,17091,37.2366941797,127.1704609300
공립,신봉초등학교,031-544-0422,경기도 포천시 소흘읍 송우리 727-4번지,경기도 포천시 소흘읍 송우로 98,11172,37.8320754335,127.1392162228
공립,수원매화초등학교,031-216-4083,경기도 수원시 영통구 매탄동 157번지,경기도 수원시 영통구 권광로304번길 47-17,16530,37.2740918380,127.0402451105
공립,목동초등학교명지분교장,031-581-0711,경기도 가평군 북면 적목리 160-1번지,경기도 가평군 북면 가화로 2680,12400,37.9710146703,127.4546406453
공립,미원초등학교장락분교장,031-584-7213,경기도 가평군 설악면 미사리 290-3번지,경기도 가평군 설악면 미사리로 588,12462,37.7038938599,127.5401592277
공립,상천초등학교,031-584-0622,경기도 가평군 청평면 상천리 1299-4번지,경기도 가평군 청평면 상천역로19번길 38,12449,37.7701042524,127.4561034828
공립,백신초등학교,031-819-1601,경기도 고양시 일산동구 백석동 1428번지,경기도 고양시 일산동구 강촌로26번길 66,10424,37.6442770918,126.7811293646
공립,상탄초등학교,031-914-0303,경기도 고양시 일산서구 탄현동 1483번지,경기도 고양시 일산서구 현중로 47,10243,37.6951308398,126.7666756101
공립,성신초등학교,031-973-2225,경기도 고양시 덕양구 행신동 929번지,경기도 고양시 덕양구 성신로 104,10494,37.6266211314,126.8399221634
공립,신촌초등학교,031-912-2092,경기도 고양시 일산서구 일산동 1068번지,경기도 고양시 일산서구 후곡로 52,10374,37.6816253227,126.7660714360
공립,용정초등학교,031-967-0366,경기도 고양시 덕양구 은빛로17번길 ,,,,
공립,일산초등학교,031-975-2390,경기도 고양시 일산서구 일산동 630-1번지,경기도 고양시 일산서구 일중로15번길 38,10353,37.6829777917,126.7719667629
공립,고양용현초등학교,031-970-0163,경기도 고양시 덕양구 행신동 770번지,경기도 고양시 덕양구 화신로 21,10527,37.6151825170,126.8381877158
공립,금계초등학교,031-902-4503,경기도 고양시 일산동구 백석동 1192번지,경기도 고양시 일산동구 강촌로 90,10420,37.6496321345,126.7842858138
공립,기산초등학교,031-224-9013,경기도 화성시 병점구 반월동 705-4번지,경기도 화성시 병점구 동탄지성로 344,18385,37.2245369276,127.0506571838
공립,화성벌말초등학교,031-221-6329,경기도 화성시 병점구 병점동 415-2번지,경기도 화성시 병점구 떡전골로 34,18412,37.2026018155,127.0379069553
공립,웃터골초등학교,070-7096-7707,경기도 시흥시 은행동 94-11번지,경기도 시흥시 은행고길 18,14923,37.4396553092,126.7992789970
